id,date,year,lon,lat,group,taxon,scientific,observer,quality,photo,obscured,accuracy_m
332236614,2025-12-27,2025,102.7216033333,0.3317416667,Fungi,taxon-47380,Polyporales,agus_prayetno,needs_id,TRUE,FALSE,89
332236664,2025-12-27,2025,102.7215716667,0.331825,Fungi,taxon-370262,Microporus xanthopus,agus_prayetno,research,TRUE,FALSE,9
332236818,2025-12-27,2025,102.7215633333,0.3318416667,Fungi,taxon-785517,Agaricineae,agus_prayetno,needs_id,TRUE,FALSE,4
332236876,2025-12-27,2025,102.7216033333,0.3318383333,Fungi,taxon-370262,Microporus xanthopus,agus_prayetno,research,TRUE,FALSE,4
332236999,2025-12-27,2025,102.72155,0.3318533333,Fungi,taxon-50814,Agaricomycetes,agus_prayetno,needs_id,TRUE,FALSE,4
332237080,2025-12-27,2025,102.7212366667,0.3318466667,Plants,taxon-67858,Hypnales,agus_prayetno,needs_id,TRUE,FALSE,86
332237152,2025-12-27,2025,102.7212833333,0.3318716667,Fungi,taxon-47379,Polyporaceae,agus_prayetno,needs_id,TRUE,FALSE,12
332237266,2025-12-27,2025,102.7212833333,0.3318366667,Fungi,taxon-179186,Earliella,agus_prayetno,needs_id,TRUE,FALSE,35
332237608,2025-12-27,2025,102.721175,0.3317866667,Protozoa,taxon-1504214,Nannengaella mellea,agus_prayetno,needs_id,TRUE,FALSE,41
332237800,2025-12-27,2025,102.7228271542,0.3311539087,Fungi,taxon-370262,Microporus xanthopus,agus_prayetno,research,TRUE,FALSE,2021
332238129,2025-12-27,2025,102.72078,0.3318333333,Fungi,taxon-202460,Lachnocladiaceae,agus_prayetno,needs_id,TRUE,FALSE,36
332257338,2025-12-27,2025,102.72072,0.3319083333,Fungi,taxon-328252,Mycobonia,agus_prayetno,needs_id,TRUE,FALSE,4
332257446,2025-12-27,2025,102.7203,0.3319633333,Fungi,taxon-48475,Ganoderma,agus_prayetno,needs_id,TRUE,FALSE,23
332257690,2025-12-27,2025,102.7202,0.331895,Fungi,taxon-328252,Mycobonia,agus_prayetno,needs_id,TRUE,FALSE,4
332257865,2025-12-27,2025,102.7212833333,0.3318366667,Fungi,taxon-1138427,Auricularia auricula-judae,agus_prayetno,needs_id,TRUE,FALSE,35
332258032,2025-12-27,2025,102.7201616667,0.33187,Fungi,taxon-974664,Trametes sanguinea,agus_prayetno,needs_id,TRUE,FALSE,4
332258288,2025-12-27,2025,102.7202,0.3318783333,Protozoa,taxon-179089,Physarum album,agus_prayetno,needs_id,TRUE,FALSE,4
332258439,2025-12-27,2025,102.7201916667,0.33187,Fungi,taxon-699912,Favolaschia manipularis,agus_prayetno,needs_id,TRUE,FALSE,4
332258540,2025-12-27,2025,102.7201916667,0.3318783333,Fungi,taxon-351345,Laxitextum bicolor,agus_prayetno,needs_id,TRUE,FALSE,4
332258611,2025-12-27,2025,102.7200383333,0.3317666667,Fungi,taxon-1146681,Daldinia vernicosa,agus_prayetno,needs_id,TRUE,FALSE,15
332258681,2025-12-27,2025,102.720055,0.33185,Fungi,taxon-851949,Phlebiopsis crassa,agus_prayetno,needs_id,TRUE,FALSE,4
332259261,2025-12-27,2025,102.7200466667,0.3319,Fungi,taxon-552694,Neonothopanus,agus_prayetno,needs_id,TRUE,FALSE,4
332259267,2025-12-27,2025,102.7224673113,0.331779077,Fungi,taxon-50814,Agaricomycetes,agus_prayetno,needs_id,TRUE,FALSE,822
332259509,2025-12-27,2025,102.7194216667,0.331795,Fungi,taxon-50814,Agaricomycetes,agus_prayetno,needs_id,TRUE,FALSE,12
332259800,2025-12-27,2025,102.719405,0.3317783333,Fungi,taxon-1239307,Sanguinoderma rugosum,agus_prayetno,needs_id,TRUE,FALSE,4
332259939,2025-12-27,2025,102.7194133333,0.3318033333,Fungi,taxon-179185,Earliella scabrosa,agus_prayetno,needs_id,TRUE,FALSE,4
332260095,2025-12-27,2025,102.719155,0.3318216667,Fungi,taxon-202380,Leucocoprinus fragilissimus,agus_prayetno,research,TRUE,FALSE,4
332260185,2025-12-27,2025,102.7193083333,0.3318216667,Fungi,taxon-1285982,Hymenochaete microcycla,agus_prayetno,needs_id,TRUE,FALSE,22
332260233,2025-12-27,2025,102.7194133333,0.3318283333,Molluscs,taxon-505189,Hemiplecta humphreysiana,agus_prayetno,needs_id,TRUE,FALSE,4
332260277,2025-12-27,2025,102.71917,0.3318283333,Fungi,taxon-785517,Agaricineae,agus_prayetno,needs_id,TRUE,FALSE,82
332260346,2025-12-27,2025,102.7190033333,0.33183,Fungi,taxon-1239845,Heimiomyces tenuipes,agus_prayetno,needs_id,TRUE,FALSE,19
332260561,2025-12-27,2025,102.7194366667,0.3318116667,Fungi,taxon-47379,Polyporaceae,agus_prayetno,needs_id,TRUE,FALSE,4
332664340,2025-12-27,2025,102.7194216667,0.3318333333,Molluscs,taxon-505189,Hemiplecta humphreysiana,agus_prayetno,needs_id,TRUE,FALSE,4
332666559,2025-12-27,2025,102.7209383333,0.3319366667,Fungi,taxon-370262,Microporus xanthopus,agus_prayetno,research,TRUE,FALSE,29
332691955,2025-12-27,2025,102.9522269389,0.4864336622,Fungi,taxon-179114,Microporus,iqballle,needs_id,TRUE,FALSE,31
333689408,2025-12-27,2025,102.72238,0.3318333333,Insects,taxon-346220,Altica cyanea,agus_prayetno,research,TRUE,FALSE,4
332386355,2025-12-28,2025,102.72328,0.331695,Insects,taxon-121856,Theretra silhetensis,agus_prayetno,research,TRUE,FALSE,32
332409248,2025-12-28,2025,102.723305,0.3317166667,Fungi,taxon-47170,Fungi,agus_prayetno,needs_id,TRUE,FALSE,13
332555503,2025-12-28,2025,102.7344115867,0.4139686641,Birds,taxon-513661,Rhinortha chlorophaea,auliamshr_,research,TRUE,FALSE,9010
332561986,2025-12-28,2025,102.7241504565,0.3310581874,Insects,taxon-577893,Tropidomantis tenera,auliamshr_,needs_id,TRUE,FALSE,25
332663965,2025-12-28,2025,102.72332,0.331705,Fungi,taxon-47170,Fungi,agus_prayetno,needs_id,TRUE,FALSE,6
332571857,2025-12-29,2025,101.8611761504,0.4168780623,Insects,taxon-154067,Loxura atymnus,iqbal_muhammad,research,TRUE,FALSE,61
332573164,2025-12-29,2025,101.8615891018,0.4171196278,Insects,taxon-505454,Ypthima philomela,iqbal_muhammad,research,TRUE,FALSE,61
332573247,2025-12-29,2025,101.8613492069,0.4164500705,Fungi,taxon-47380,Polyporales,iqbal_muhammad,needs_id,TRUE,FALSE,122
332595541,2025-12-29,2025,103.0551211882,0.4333226672,Fish,taxon-361342,Periophthalmodon schlosseri,iqballle,research,TRUE,FALSE,61
332595897,2025-12-29,2025,103.0529609594,0.4324875676,Other animals,taxon-603097,Metaplax elegans,iqballle,needs_id,TRUE,FALSE,61
332663869,2025-12-29,2025,101.8781254,0.4223846997,Fungi,taxon-67745,Psathyrella,yoandinata,needs_id,TRUE,FALSE,
332666305,2025-12-29,2025,102.7236810699,0.3314427427,Fungi,taxon-179114,Microporus,m_deryaldi,needs_id,TRUE,FALSE,72
332666419,2025-12-29,2025,102.723913081,0.3312687373,Fungi,taxon-482114,Heimiomyces velutipes,m_deryaldi,needs_id,TRUE,FALSE,40
332666510,2025-12-29,2025,102.7238279209,0.3312244816,Fungi,taxon-1682398,Leucoagaricus rubrotinctoides,m_deryaldi,needs_id,TRUE,FALSE,35
332666683,2025-12-29,2025,102.723913081,0.3312687373,Fungi,taxon-128053,Trametes elegans,m_deryaldi,needs_id,TRUE,FALSE,100
332666772,2025-12-29,2025,102.723913081,0.3312687373,Fungi,taxon-370262,Microporus xanthopus,m_deryaldi,research,TRUE,FALSE,100
332671865,2025-12-29,2025,101.8613111084,0.4166865558,Insects,taxon-362137,Bothrogonia addita,iqbal_muhammad,research,TRUE,FALSE,61
333822033,2025-12-29,2025,102.6467366667,0.3749866667,Plants,taxon-123555,Nepenthes rafflesiana,leo_zf,research,TRUE,FALSE,13
333687218,2025-12-30,2025,102.722641455,0.3321416715,Fungi,taxon-47167,Agaricales,agus_prayetno,needs_id,TRUE,FALSE,2539
333687338,2025-12-30,2025,102.7227788446,0.3313378131,Protozoa,taxon-47681,Lycogala,agus_prayetno,needs_id,TRUE,FALSE,2057
333687695,2025-12-30,2025,102.723250452,0.3315789791,Fungi,taxon-382511,Gymnopilus dilepis,agus_prayetno,research,TRUE,FALSE,1180
332842932,2025-12-31,2025,101.8817025648,0.4270796237,Protozoa,taxon-56261,Arcyria,iqbal_muhammad,needs_id,TRUE,FALSE,244
332843119,2025-12-31,2025,101.881665,0.425117,Fungi,taxon-350514,Crepidotus applanatus,iqbal_muhammad,needs_id,TRUE,FALSE,132
332843401,2025-12-31,2025,101.8818912902,0.4265021146,Fungi,taxon-875124,Phellinidium ferrugineofuscum,iqbal_muhammad,needs_id,TRUE,FALSE,122
332896268,2025-12-31,2025,101.8687549369,0.4227009647,Fungi,taxon-974664,Trametes sanguinea,iqbal_muhammad,needs_id,TRUE,FALSE,261
332896452,2025-12-31,2025,101.869158706,0.4227495459,Fungi,taxon-328305,Trametes lactinea,iqbal_muhammad,needs_id,TRUE,FALSE,122
332896845,2025-12-31,2025,101.8792841439,0.4250333365,Insects,taxon-69388,Paratrechina longicornis,iqbal_muhammad,research,TRUE,FALSE,122
332897186,2025-12-31,2025,101.8688773264,0.4225682411,Fungi,taxon-47378,Trametes,iqbal_muhammad,needs_id,TRUE,FALSE,244
332969139,2026-01-01,2026,101.8816334686,0.4254929273,Molluscs,taxon-171860,Paropeas achatinaceum,iqbal_muhammad,needs_id,TRUE,FALSE,148
332986161,2026-01-01,2026,101.8817599231,0.4260378317,Insects,taxon-57483,Nisitrus,iqbal_muhammad,needs_id,TRUE,FALSE,244
333127671,2026-01-02,2026,102.7241832,0.3310721,Plants,taxon-160705,Cleome rutidosperma,auliamshr_,research,TRUE,FALSE,52
334099140,2026-01-02,2026,102.7094755626,0.3747113806,Insects,taxon-93195,Acisoma panorpoides,auliamshr_,research,TRUE,FALSE,9443
333279685,2026-01-03,2026,101.8578264246,0.4029722876,Unclassified,taxon-48460,Life,iqbal_muhammad,needs_id,TRUE,FALSE,488
333281012,2026-01-03,2026,101.8577902228,0.3998818835,Molluscs,taxon-133806,Lymnaeoidea,iqbal_muhammad,needs_id,TRUE,FALSE,488
333429389,2026-01-04,2026,101.8793426139,0.4251349603,Fungi,taxon-328305,Trametes lactinea,iqbal_muhammad,needs_id,TRUE,FALSE,122
333429495,2026-01-04,2026,101.8795520507,0.4254721343,Fungi,taxon-350486,Corticium roseum,iqbal_muhammad,needs_id,TRUE,FALSE,61
333430525,2026-01-04,2026,101.8797804003,0.4255282714,Fungi,taxon-992719,Etheirodon fimbriatum,iqbal_muhammad,needs_id,TRUE,FALSE,122
333561458,2026-01-05,2026,101.8608506839,0.4166323861,Arachnids,taxon-263658,Neoscona nautica,iqbal_muhammad,needs_id,TRUE,FALSE,244
333690000,2026-01-06,2026,101.8596950087,0.4192354233,Insects,taxon-122486,Spilomelinae,iqbal_muhammad,needs_id,TRUE,FALSE,488
333691627,2026-01-06,2026,101.8595374849,0.4162974145,Arachnids,taxon-339927,Crossopriza lyoni,iqbal_muhammad,research,TRUE,FALSE,244
333691740,2026-01-06,2026,101.8607625228,0.4169872783,Arachnids,taxon-125443,Plexippus petersi,iqbal_muhammad,needs_id,TRUE,FALSE,488
337534288,2026-01-06,2026,102.7236954868,0.3311886077,Birds,taxon-14596,Pycnonotus brunneus,andriano_h,needs_id,TRUE,FALSE,5
337534411,2026-01-06,2026,102.724098824,0.3312680668,Birds,taxon-73186,Phaenicophaeus curvirostris,andriano_h,research,TRUE,FALSE,5
334175184,2026-01-07,2026,101.8838177292,0.4250924293,Birds,taxon-12021,Lanius cristatus,rahadian_falah,research,TRUE,FALSE,36
333908202,2026-01-08,2026,102.7237125859,0.3315014151,Insects,taxon-636460,Susica sinensis,auliamshr_,needs_id,TRUE,FALSE,35
333973575,2026-01-08,2026,102.7198783333,0.331845,Arachnids,taxon-47552,Argiope,leo_zf,needs_id,TRUE,FALSE,3
333973698,2026-01-08,2026,102.7197416667,0.3318,Arachnids,taxon-250097,Neotama,leo_zf,needs_id,TRUE,FALSE,2
333973917,2026-01-08,2026,102.7199083333,0.3319216667,Arachnids,taxon-421008,Matidia,leo_zf,needs_id,TRUE,FALSE,2
333974110,2026-01-08,2026,102.7213533333,0.3319633333,Arachnids,taxon-420142,Psechrus,leo_zf,needs_id,TRUE,FALSE,4
333974341,2026-01-08,2026,102.72113,0.3319083333,Arachnids,taxon-420732,Rhitymna,leo_zf,needs_id,TRUE,FALSE,4
333974458,2026-01-08,2026,102.720695,0.3319583333,Arachnids,taxon-420728,Pseudopoda,leo_zf,needs_id,TRUE,FALSE,4
333974601,2026-01-08,2026,102.7207033333,0.3319716667,Insects,taxon-48124,Tettigoniidae,leo_zf,needs_id,TRUE,FALSE,5
333974769,2026-01-08,2026,102.7203616667,0.3319583333,Insects,taxon-495130,Lonchodes,leo_zf,needs_id,TRUE,FALSE,10
334099130,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-420142,Psechrus,auliamshr_,needs_id,TRUE,FALSE,9443
334099135,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-420512,Parabathippus,auliamshr_,needs_id,TRUE,FALSE,9443
334099136,2026-01-08,2026,102.7094755626,0.3747113806,Fungi,taxon-507448,Lentinus squarrosulus,auliamshr_,needs_id,TRUE,FALSE,9443
334099142,2026-01-08,2026,102.7094755626,0.3747113806,Insects,taxon-361691,Stilbum cyanurum,auliamshr_,needs_id,TRUE,FALSE,9443
334099145,2026-01-08,2026,102.7094755626,0.3747113806,Amphibians,taxon-65574,Hylarana erythraea,auliamshr_,research,TRUE,FALSE,9443
334099146,2026-01-08,2026,102.7094755626,0.3747113806,Insects,taxon-747692,Necroscia confusa,auliamshr_,needs_id,TRUE,FALSE,9443
334099148,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-1544712,Hersiliinae,auliamshr_,needs_id,TRUE,FALSE,9443
334099152,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-420142,Psechrus,auliamshr_,needs_id,TRUE,FALSE,9443
334099153,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-420732,Rhitymna,auliamshr_,needs_id,TRUE,FALSE,9443
334099154,2026-01-08,2026,102.7094755626,0.3747113806,Insects,taxon-495129,Lonchodes brevipes,auliamshr_,needs_id,TRUE,FALSE,9443
334099156,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-311396,Heteropoda boiei,auliamshr_,needs_id,TRUE,FALSE,9443
334099157,2026-01-08,2026,102.7094755626,0.3747113806,Insects,taxon-523045,Agraeciini,auliamshr_,needs_id,TRUE,FALSE,9443
334099159,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-1529303,Dionycha,auliamshr_,needs_id,TRUE,FALSE,9443
334099160,2026-01-08,2026,102.7094755626,0.3747113806,Insects,taxon-569716,Anareolatae,auliamshr_,needs_id,TRUE,FALSE,9443
334099161,2026-01-08,2026,102.7094755626,0.3747113806,Unclassified,taxon-48460,Life,auliamshr_,needs_id,TRUE,FALSE,9443
334099165,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-1004912,Argiopinae,auliamshr_,needs_id,TRUE,FALSE,9443
334099167,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-1544712,Hersiliinae,auliamshr_,needs_id,TRUE,FALSE,9443
334099168,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-421270,Leptopholcus,auliamshr_,needs_id,TRUE,FALSE,9443
334099169,2026-01-08,2026,102.7094755626,0.3747113806,Amphibians,taxon-1677698,Hylarana parvaccola,auliamshr_,research,TRUE,FALSE,9443
334099170,2026-01-08,2026,102.7094755626,0.3747113806,Plants,taxon-184715,Baccaurea,auliamshr_,needs_id,TRUE,FALSE,9443
334099173,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-360199,Nilus albocinctus,auliamshr_,needs_id,TRUE,FALSE,9443
334099174,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-832934,Heteropoda tetrica,auliamshr_,needs_id,TRUE,FALSE,9443
334099175,2026-01-08,2026,102.7101622081,0.3725472947,Arachnids,taxon-367161,Lycosoidea,auliamshr_,needs_id,TRUE,FALSE,6106
334099176,2026-01-08,2026,102.7101622081,0.374263872,Mammals,taxon-41602,Arctogalidia trivirgata,auliamshr_,research,TRUE,FALSE,7596
334099180,2026-01-08,2026,102.7094755626,0.3747113806,Arachnids,taxon-360199,Nilus albocinctus,auliamshr_,needs_id,TRUE,FALSE,9443
334099139,2026-01-09,2026,102.7094755626,0.3747113806,Birds,taxon-199,Amaurornis phoenicurus,auliamshr_,research,TRUE,FALSE,9443
334099177,2026-01-09,2026,102.7101622081,0.374263872,Arachnids,taxon-125443,Plexippus petersi,auliamshr_,research,TRUE,FALSE,7596
334099179,2026-01-09,2026,102.7108488536,0.3766670797,Arachnids,taxon-1494703,Argiope versicolor,auliamshr_,needs_id,TRUE,FALSE,8169
334175672,2026-01-09,2026,101.8839231012,0.4237190602,Birds,taxon-1677,Centropus sinensis,rahadian_falah,research,TRUE,FALSE,61
334176114,2026-01-09,2026,101.8836847974,0.4236865318,Birds,taxon-204541,Merops viridis,rahadian_falah,research,TRUE,FALSE,79
335187314,2026-01-09,2026,103.052723,0.431764,Other animals,taxon-121639,Brachyura,iqballle,needs_id,TRUE,FALSE,
335187316,2026-01-09,2026,103.053667,0.432261,Other animals,taxon-739177,Tubuca rosea,iqballle,needs_id,TRUE,FALSE,
335187317,2026-01-09,2026,103.05393,0.432518,Other animals,taxon-555964,Tubuca,iqballle,needs_id,TRUE,FALSE,
336212457,2026-01-09,2026,102.5731205164,0.4103189059,Arachnids,taxon-1494703,Argiope versicolor,auliamshr_,needs_id,TRUE,FALSE,18208
334178486,2026-01-10,2026,101.8838288077,0.4248620873,Reptiles,taxon-114891,Varanus salvator,rahadian_falah,research,TRUE,FALSE,24
334331570,2026-01-10,2026,102.6790232361,0.3897955741,Plants,taxon-343768,Syzygium grande,auliamshr_,needs_id,TRUE,TRUE,31451
334331571,2026-01-10,2026,102.6299398551,0.3650313498,Plants,taxon-427755,Goniothalamus malayanus,auliamshr_,needs_id,TRUE,FALSE,10326
336212449,2026-01-10,2026,102.5731205164,0.4103189059,Insects,taxon-356154,Traulia azureipennis,auliamshr_,research,TRUE,FALSE,18208
336212451,2026-01-10,2026,102.5731205164,0.4103189059,Insects,taxon-1060589,Erionota sybirita,auliamshr_,research,TRUE,FALSE,18208
336212453,2026-01-10,2026,102.4376757181,0.513930061,Birds,taxon-5532,Buceros rhinoceros,auliamshr_,research,TRUE,TRUE,31451
336212454,2026-01-10,2026,102.5731205164,0.4103189059,Insects,taxon-149734,Tanaecia pelea,auliamshr_,needs_id,TRUE,FALSE,18208
336212455,2026-01-10,2026,102.5731205164,0.4103189059,Birds,taxon-12987,Muscicapa sibirica,auliamshr_,research,TRUE,FALSE,18208
336212456,2026-01-10,2026,102.5731205164,0.4103189059,Insects,taxon-95971,Brachygonia oculata,auliamshr_,research,TRUE,FALSE,18208
336212458,2026-01-10,2026,102.5731205164,0.4103189059,Mammals,taxon-45955,Callosciurus prevostii,auliamshr_,research,TRUE,FALSE,18208
377934707,2026-01-10,2026,102.7285194422,0.3345775622,Plants,taxon-47124,Magnoliopsida,aozurea,needs_id,TRUE,FALSE,2594
377934708,2026-01-10,2026,102.7285194422,0.3345775622,Insects,taxon-47158,Insecta,aozurea,needs_id,TRUE,FALSE,2594
377934710,2026-01-10,2026,102.7285194422,0.3345775622,Insects,taxon-324820,Asiophlugis,aozurea,needs_id,TRUE,FALSE,2594
377934711,2026-01-10,2026,102.7285194422,0.3345775622,Insects,taxon-61949,Brentidae,aozurea,needs_id,TRUE,FALSE,2594
377934712,2026-01-10,2026,102.7285194422,0.3345775622,Insects,taxon-202212,Limnometra,aozurea,needs_id,TRUE,FALSE,2594
377936168,2026-01-10,2026,102.7285194422,0.3345775622,Insects,taxon-559080,Thecomyia,aozurea,needs_id,TRUE,FALSE,2594
377936169,2026-01-10,2026,102.7285194422,0.3345775622,Mammals,taxon-45955,Callosciurus prevostii,aozurea,research,TRUE,FALSE,2594
377936170,2026-01-10,2026,102.6208668035,0.3747092871,Plants,taxon-47124,Magnoliopsida,aozurea,needs_id,TRUE,TRUE,31451
377936174,2026-01-10,2026,102.7285194422,0.3345775622,Birds,taxon-12987,Muscicapa sibirica,aozurea,research,TRUE,FALSE,2594
377936175,2026-01-10,2026,102.7285194422,0.3345775622,Arachnids,taxon-82118,Dolomedes,aozurea,needs_id,TRUE,FALSE,2594
377936179,2026-01-10,2026,102.7285194422,0.3345775622,Plants,taxon-47124,Magnoliopsida,aozurea,needs_id,TRUE,FALSE,2594
377936185,2026-01-10,2026,102.7285194422,0.3345775622,Insects,taxon-245955,Apis dorsata,aozurea,research,TRUE,FALSE,2594
334316815,2026-01-11,2026,101.8838124192,0.4248745186,Birds,taxon-204519,Halcyon smyrnensis,rahadian_falah,research,TRUE,FALSE,24
334327977,2026-01-11,2026,102.7229826897,0.3315325952,Insects,taxon-71130,Polyphaga,auliamshr_,needs_id,TRUE,FALSE,17
334352195,2026-01-11,2026,102.722902894,0.3320412006,Arachnids,taxon-48765,Heteropoda venatoria,auliamshr_,research,TRUE,FALSE,17
334352267,2026-01-11,2026,102.7228116989,0.3320029797,Arachnids,taxon-125444,Plexippus paykulli,auliamshr_,research,TRUE,FALSE,5
334352608,2026-01-11,2026,102.722896859,0.3320304719,Insects,taxon-199465,Ambulyx sericeipennis,auliamshr_,needs_id,TRUE,FALSE,17
335292635,2026-01-12,2026,102.7241330221,0.3310682456,Insects,taxon-334413,Chalcosoma atlas,auliamshr_,research,TRUE,FALSE,24
370495718,2026-01-12,2026,102.8873765997,0.4472199997,Arachnids,taxon-47867,Sparassidae,roja6,needs_id,TRUE,FALSE,
334679681,2026-01-13,2026,101.8843752056,0.4246958194,Amphibians,taxon-62345,Duttaphrynus melanostictus,gunadygan,research,TRUE,FALSE,
335292725,2026-01-13,2026,102.7563109939,0.279113179,Birds,taxon-8993,Eurylaimus ochromalus,auliamshr_,research,TRUE,TRUE,31451
335441232,2026-01-13,2026,102.6006387975,0.3112635696,Plants,taxon-348093,Koompassia excelsa,ringga,needs_id,TRUE,TRUE,31451
336212448,2026-01-13,2026,102.5731205164,0.4103189059,Arachnids,taxon-48766,Heteropoda,auliamshr_,needs_id,TRUE,FALSE,18208
336212452,2026-01-13,2026,102.5218943285,0.5536031852,Birds,taxon-3384,Treron fulvicollis,auliamshr_,research,TRUE,TRUE,31451
336351551,2026-01-13,2026,102.088698931,0.4414151528,Insects,taxon-148393,Eumelea,gathh,needs_id,TRUE,FALSE,212
338548506,2026-01-13,2026,102.7218783333,0.3323283333,Plants,taxon-160169,Caryota mitis,ringga,needs_id,TRUE,FALSE,3
334698027,2026-01-14,2026,102.7229789,0.3315845,Plants,taxon-886827,Strobilanthes crispa,auliamshr_,needs_id,TRUE,FALSE,68
334815755,2026-01-14,2026,101.8840861139,0.4242025444,Insects,taxon-334415,Chalcosoma atlas keyboh,gunadygan,research,TRUE,FALSE,
358097355,2026-01-14,2026,102.6640221625,0.3120151953,Mammals,taxon-130799,Panthera tigris sondaica,mardi_,research,TRUE,TRUE,31451
334823176,2026-01-15,2026,102.679124051,0.3181425434,Birds,taxon-3384,Treron fulvicollis,andriano_h,research,TRUE,TRUE,31451
334831542,2026-01-15,2026,101.8610400447,0.4171181492,Arachnids,taxon-347886,Hasarius adansoni,iqbal_muhammad,needs_id,TRUE,FALSE,61
334831684,2026-01-15,2026,101.8602987405,0.4161146312,Reptiles,taxon-1250069,Subdoluseps bowringii,iqbal_muhammad,research,TRUE,FALSE,244
336212395,2026-01-16,2026,102.5731205164,0.4103189059,Plants,taxon-468848,Myrtoideae,auliamshr_,needs_id,TRUE,FALSE,18208
336212396,2026-01-16,2026,102.5731205164,0.4103189059,Plants,taxon-1363504,Phyllantheae,auliamshr_,needs_id,TRUE,FALSE,18208
336212397,2026-01-16,2026,102.5731205164,0.4103189059,Birds,taxon-204502,Dicrurus paradiseus,auliamshr_,research,TRUE,FALSE,18208
336212399,2026-01-16,2026,102.5731205164,0.4103189059,Birds,taxon-8141,Rhipidura javanica,auliamshr_,research,TRUE,FALSE,18208
336212401,2026-01-16,2026,102.5731205164,0.4103189059,Fungi,taxon-328209,Micropsalliota,auliamshr_,needs_id,TRUE,FALSE,18208
335066409,2026-01-17,2026,101.8583327275,0.4162877189,Insects,taxon-198828,Zizula hylax,iqbal_muhammad,needs_id,TRUE,FALSE,244
335342565,2026-01-19,2026,101.8583966667,0.4152216667,Reptiles,taxon-31281,Calotes versicolor,angeline84179,needs_id,TRUE,FALSE,41
335476310,2026-01-19,2026,101.883866,0.42995,Plants,taxon-427982,Baccaurea macrophylla,iqbal_muhammad,needs_id,TRUE,FALSE,368
336081410,2026-01-19,2026,102.9766960021,0.5235862152,Arachnids,taxon-332654,Parawixia dehaani,iqballle,needs_id,TRUE,FALSE,2
336081413,2026-01-19,2026,102.9766396757,0.5236249101,Arachnids,taxon-47552,Argiope,iqballle,needs_id,TRUE,FALSE,2
336081415,2026-01-19,2026,102.9765377517,0.5236938763,Arachnids,taxon-243814,Neoscona punctigera,iqballle,needs_id,TRUE,FALSE,2
336081416,2026-01-19,2026,102.975517,0.52437,Reptiles,taxon-38008,Eutropis multifasciata,iqballle,needs_id,TRUE,FALSE,
336081417,2026-01-19,2026,102.9759859574,0.5240489584,Amphibians,taxon-65574,Hylarana erythraea,iqballle,needs_id,TRUE,FALSE,2
336081419,2026-01-19,2026,102.9755809229,0.5243258876,Arachnids,taxon-360552,Oxyopes macilentus,iqballle,needs_id,TRUE,FALSE,2
336081420,2026-01-19,2026,102.9762505388,0.5239126975,Arachnids,taxon-360552,Oxyopes macilentus,iqballle,needs_id,TRUE,FALSE,2
336081422,2026-01-19,2026,102.9753471872,0.5244867963,Arachnids,taxon-47550,Tetragnatha,iqballle,needs_id,TRUE,FALSE,2
336081426,2026-01-19,2026,102.9689500534,0.5293224276,Arachnids,taxon-1494703,Argiope versicolor,iqballle,needs_id,TRUE,FALSE,4
336081427,2026-01-19,2026,102.9688877439,0.5294128781,Arachnids,taxon-635913,Thelcticopis orichalcea,iqballle,research,TRUE,FALSE,2
336081428,2026-01-19,2026,102.9688789379,0.5295125764,Arachnids,taxon-47552,Argiope,iqballle,needs_id,TRUE,FALSE,2
336081429,2026-01-19,2026,102.9684775331,0.5295921355,Arachnids,taxon-635913,Thelcticopis orichalcea,iqballle,needs_id,TRUE,FALSE,2
336081430,2026-01-19,2026,102.9689327584,0.5292075835,Reptiles,taxon-1545827,Cuora couro,iqballle,research,TRUE,FALSE,2
336081431,2026-01-19,2026,102.9674510732,0.5302505773,Arachnids,taxon-832934,Heteropoda tetrica,iqballle,needs_id,TRUE,FALSE,2
336081433,2026-01-19,2026,102.9676302636,0.5301547404,Arachnids,taxon-48766,Heteropoda,iqballle,needs_id,TRUE,FALSE,2
336081435,2026-01-19,2026,102.9677486928,0.530102919,Arachnids,taxon-832934,Heteropoda tetrica,iqballle,needs_id,TRUE,FALSE,2
336081436,2026-01-19,2026,102.9712849891,0.5275142912,Arachnids,taxon-360552,Oxyopes macilentus,iqballle,needs_id,TRUE,FALSE,2
336081437,2026-01-19,2026,102.9733091245,0.5259223128,Insects,taxon-366233,Mecopoda,iqballle,needs_id,TRUE,FALSE,8
336081440,2026-01-19,2026,102.9722124178,0.5267523558,Arachnids,taxon-1494703,Argiope versicolor,iqballle,needs_id,TRUE,FALSE,4
